S_ECH,pn,an,deb,peche,engin,maille,LAT_VOY,LONG_VOY,no_db,prof,catch,longt,poidt,SEXE,poidg,poids,matc,dev,choixc,agec,sagec,cohorte,Pecheur,Remarques,datetime_set,datetime_haul,soak_time
67346,44,2021,Blanc Sablon,4SW,41,2.63,51.398316,-57.140716,17,16,6.5,384.54,468.7761247,F,41.51663465,427.2594901,32,A,A,11,,2010,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,45,2021,Blanc Sablon,4SW,41,2.63,51.398316,-57.140716,17,16,6.5,352.92,402.8555273,F,44.79602287,358.0595044,40,A,A,9,,2012,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,46,2021,Blanc Sablon,4SW,41,2.63,51.398316,-57.140716,17,16,6.5,351.9,380.8309979,F,55.84552745,324.9854704,40,A,P,10,,2011,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,47,2021,Blanc Sablon,4SW,41,2.63,51.398316,-57.140716,17,16,6.5,357,381.8327081,F,37.56798842,344.2647197,40,A,A,12,+,2009,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,48,2021,Blanc Sablon,4SW,41,2.63,51.398316,-57.140716,17,16,6.5,341.7,349.1916507,M,28.0660776,321.1255731,30,A,A,10,,2011,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,49,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,377.4,472.6204529,M,59.60758499,413.0128679,40,A,P,11,,2010,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,50,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,379.44,484.7250877,F,29.6439567,455.0811311,32,A,A,12,,2009,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,51,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,362.1,406.6104244,M,18.464818,388.1456064,30,A,A,10,,2011,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,52,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,362.1,426.852198,F,29.54965868,397.3025393,32,A,A,12,+,2009,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,53,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,380.46,447.0418822,M,70.65090863,376.3909736,40,A,P,11,+,2010,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,54,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,380.46,473.7614372,F,61.68997673,412.0714605,40,A,A,12,+,2009,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,55,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,382.5,521.5635847,F,58.50871696,463.0548677,40,A,A,10,,2011,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,56,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,364.14,388.8202422,M,61.1720051,327.6482371,40,A,P,8,,2013,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,57,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,365.16,416.8572842,F,25.56282134,391.2944629,32,A,A,9,,2012,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,58,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,353.94,408.8575678,F,44.97755182,363.8800159,40,A,A,10,,2011,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,59,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,401.88,484.7250877,F,50.75264858,433.9724392,32,A,A,11,,2010,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,60,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,368.22,393.8487732,F,20.05678141,373.7919918,31,A,A,9,,2012,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,61,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,348.84,343.7256269,F,21.22638941,322.4992375,32,A,A,9,,2012,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67346,62,2021,Blanc Sablon,4SW,41,2.75,51.398316,-57.140716,14,16,6.5,339.66,317.386008,M,49.86301521,267.5229928,40,A,P,9,,2012,Adrien Lavallée,NA,2021-06-22 13:00:00,2021-06-23 07:30:00,18.5
67347,1,2021,Brador Bay,4SW,41,2.75,51.466,-57.27983,5,30,2,376.38,412.5349304,M,28.63483406,383.9000964,30,A,A,12,,2009,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,2,2021,Brador Bay,4SW,41,2.75,51.466,-57.27983,5,30,2,375.36,418.4567301,M,29.65792942,388.7988007,30,A,A,12,,2009,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,3,2021,Brador Bay,4SW,41,2.75,51.466,-57.27983,5,30,2,369.24,401.6712385,M,71.875314,329.7959245,40,A,P,9,,2012,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,4,2021,Brador Bay,4SW,41,2.75,51.466,-57.27983,5,30,2,373.32,367.0413155,M,47.05488788,319.9864277,30,A,A,12,,2009,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,5,2021,Brador Bay,4SW,41,2.75,51.466,-57.27983,5,30,2,357,385.8389732,F,27.182953,358.6560202,32,A,A,12,+,2009,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,NA,2021,Brador Bay,4SW,41,2,51.466,-57.27983,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,NA,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,NA,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67347,NA,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barry Hart,NA,2021-06-04 09:00:00,2021-06-05 09:00:00,24
67348,1,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,344.76,279.4834753,M,2.947253242,276.5362221,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,2,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,336.6,259.4701488,M,2.466365159,257.0037837,70,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,3,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,311.1,263.1806472,F,12.8877223,250.2929249,32,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,4,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,323.34,239.9296755,F,4.524862959,235.4048126,70,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,5,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,309.06,247.4387578,M,29.43064771,218.0081101,40,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,6,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,339.66,247.011088,F,3.619838689,243.3912494,81,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,7,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,324.36,234.3836709,M,3.186985092,231.1966858,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,8,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,335.58,264.1905063,F,5.523556811,258.6669494,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,9,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,334.56,263.476629,M,2.586778972,260.88985,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,10,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,261.12,137.1517818,F,1.613105132,135.5386767,83,A,P,5,,2016,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,11,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,322.32,226.7661827,F,3.961412171,222.8047706,82,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,12,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,318.24,219.6712503,F,4.187620714,215.4836296,70,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,13,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,342.72,271.4838067,M,3.306689898,268.1771168,70,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,14,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,322.32,229.8053672,F,3.961412171,225.8439551,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,15,2021,Brador Bay,4SW,41,2,51.466,-57.27983,15,30,3.5,281.52,154.4887592,M,1.13043606,153.3583232,81,A,P,4,,2017,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,16,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,348.84,386.8419767,M,48.2909365,338.5510402,40,A,P,11,,2010,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,17,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,352.92,364.0683261,M,30.68019443,333.3881317,30,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,18,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,325.38,229.8053672,F,3.159698903,226.6456683,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,19,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,332.52,283.4805656,M,2.345812732,281.1347529,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,20,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,324.36,257.4661722,M,1.983244662,255.4829275,81,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,21,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,328.44,237.3983921,M,4.260941291,233.1374508,82,A,P,6,,2015,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,22,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,318.24,250.4483167,M,13.50663335,236.9416834,30,A,A,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,23,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,315.18,215.2610414,M,1.740676884,213.5203645,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,24,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,307.02,226.3383327,M,20.18656217,206.1517705,40,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,25,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,284.58,175.8329897,M,23.39146254,152.4415272,50,A,P,5,,2016,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,26,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,322.32,256.4639979,M,2.586778972,253.8772189,70,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,27,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,323.34,238.4030277,M,2.466365159,235.9366625,81,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,28,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,332.52,248.0223515,F,3.619838689,244.4025128,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,29,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,322.32,230.3621195,M,2.586778972,227.7753405,81,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,30,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,319.26,229.8053672,F,3.734012098,226.0713551,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,31,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,323.34,232.3731721,M,2.466365159,229.9068069,81,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,32,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,318.24,275.4845651,M,24.19101543,251.2935496,40,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,33,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,317.22,237.3983921,M,34.76150227,202.6368898,40,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,34,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,311.1,175.8329897,M,3.06717432,172.7658154,82,A,P,6,,2015,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,35,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,287.64,161.6133374,M,14.77856118,146.8347762,40,A,P,4,,2017,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,36,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,352.92,287.3945232,F,4.187620714,283.2069024,70,A,P,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,37,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,330.48,230.818232,F,4.187620714,226.6306113,82,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,38,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,339.66,328.3301537,M,35.21425965,293.1158941,40,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,39,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,325.38,238.9176735,F,4.412713609,234.5049599,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,40,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,333.54,265.2002805,F,11.66098375,253.5392968,31,A,A,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,41,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,323.34,264.1905063,F,7.260448328,256.9300579,31,A,A,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,42,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,328.44,252,,2.3,249.7,NA,,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,43,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,318.24,231.3677153,M,2.104261296,229.263454,81,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,44,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,308.04,196.0841267,M,1.740676884,194.3434498,70,A,P,6,,2015,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,45,2021,Brador Bay,4SW,41,2.25,51.466,-57.27983,30,30,7.6,299.88,211.5565781,F,9.797905191,201.7586729,32,A,A,6,,2015,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,46,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,378.42,431.8477205,F,26.13567857,405.7120419,32,A,A,12,+,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,47,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,363.12,363.0771583,M,49.52624069,313.5509176,40,A,P,11,,2010,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,48,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,347.82,320.3719491,M,38.49276312,281.8791859,40,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,49,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,353.94,296.4629746,F,6.071093657,290.3918809,70,A,P,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,50,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,348.84,266.4802157,M,2.586778972,263.8934368,81,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,51,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,354.96,334.2947732,M,26.24420317,308.05057,30,A,A,12,,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,52,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,353.94,353.7624079,F,26.32637413,327.4360338,32,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,53,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,337.62,278.319782,F,3.734012098,274.5857699,70,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,54,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,330.48,239.9296755,F,2.927354708,237.0023208,81,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,55,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,300.9,193.0508727,M,11.99977363,181.0510991,30,A,A,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,56,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,371.28,426.852198,F,35.44042979,391.4117682,32,A,A,12,,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,57,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,391.68,431.8477205,F,24.41353537,407.4341851,31,A,A,12,+,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,58,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,392.7,389.8092548,M,29.99877521,359.8104795,30,A,A,12,,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,59,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,362.1,409.857719,F,46.78919921,363.0685197,40,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,60,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,347.82,309.5511489,F,18.979124,290.5720249,32,A,A,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,61,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,344.76,295.4611855,M,51.43392777,244.0272577,40,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,62,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,367.2,297.4564361,M,24.98994657,272.4664896,30,A,A,11,,2010,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,63,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,323.34,239.9296755,F,4.187620714,235.7420548,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,64,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,322.32,230.818232,F,3.39048525,227.4277468,82,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,65,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,320.28,263.1806472,F,3.505334022,259.6753132,70,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,66,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,389.64,438.8393237,F,43.79639856,395.0429251,32,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,67,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,384.54,419.8563053,F,25.94485533,393.91145,31,A,A,12,,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,68,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,359.04,389.844325,F,25.75390329,364.0904217,32,A,A,12,,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,69,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,347.82,337.7004791,F,25.08454043,312.6159386,32,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,70,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,337.62,272.2663549,F,11.04322032,261.2231346,31,A,A,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,71,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,343.74,319.6106828,F,16.90576328,302.7049195,32,A,A,NA,,NA,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,72,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,339.66,252.0665037,F,4.412713609,247.6537901,82,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,73,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,327.42,254.0880442,F,4.748405851,249.3396383,70,A,P,7,,2014,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,74,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,331.5,249.445259,M,2.225114216,247.2201447,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,75,2021,Brador Bay,4SW,41,2.5,51.466,-57.27983,30,30,9.7,323.34,247.4387578,M,51.3217576,196.1170002,50,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,76,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,387.6,536.3795642,M,101.7928308,434.5867334,40,A,P,11,,2010,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,77,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,361.08,377.9357717,M,54.46038756,323.4753841,40,A,P,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,78,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,360.06,373.8173973,F,26.89770557,346.9196918,32,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,79,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,349.86,377.8255195,F,54.77701233,323.0485072,40,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,80,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,345.78,301.4983598,F,14.10382737,287.3945324,31,A,A,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,81,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,336.6,302.4427065,M,2.225114216,300.2175922,70,A,P,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,82,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,333.54,268.2290981,F,12.480051,255.7490471,31,A,A,10,,2011,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,83,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,338.64,311.5636228,F,44.2510298,267.312593,40,A,P,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,84,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,332.52,267.4811713,M,22.81996039,244.661211,30,A,A,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,85,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,335.58,255.461699,M,3.06717432,252.3945247,70,A,P,8,,2013,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,86,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,361.08,428.8505602,F,43.34133412,385.5092261,40,A,A,11,,2010,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,87,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,377.4,366.0504045,M,53.33995021,312.7104543,30,A,A,9,,2012,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,88,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,364.14,381.8949003,M,31.92854389,349.9663564,30,A,A,12,+,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,89,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,379.44,346.7373287,F,20.64234518,326.0949835,31,A,A,12,+,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
67348,90,2021,Brador Bay,4SW,41,2.63,51.466,-57.27983,30,30,10.6,377.4,412.5349304,M,20.98884219,391.5460882,30,A,A,12,+,2009,Barry Hart,NA,2021-06-18 09:00:00,2021-06-19 09:00:00,24
